mcap,liquidity,buy,sell,tax,scams,owner,worth,contract_age,pair_age,funding_time,source,holds,spoofed,snipers,fresh,whales,airdrops,amount,wallet,ape_score,safu_score,result,buy_tax,sell_tax,owner_type,owner_quant,holds_qty,holds_amt,eth_unit,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,wallet_id,safu_score_qty,printed
195084,45.8,,628,0/0,0.0,RENOUNCED (26),748.0,1441,52,2880,INDIVIDUAL,262 (239.4 ETH),0 own 0%,4 own 0.2%,18 own 6.3%,1 own 0.7%,8.0,184.0,8175,17,94,-32.643,0,0,RENOUNCED,26,262.0,239.4,ETH),0.0,0.0,4.0,0.2,18.0,6.3,1.0,0.7,0x9d3...98,16,False
7560,2.0,28,5,0/0,0.7402912621359223,RENOUNCED (5),1674.0,18,14,6,Binance,25 (24.2 ETH),0 own 0%,0 own 0%,6 own 19.1%,1 own 0%,0.0,36.0,4922,6,20,107.795,0,0,RENOUNCED,5,25.0,24.2,ETH),0.0,0.0,0.0,0.0,6.0,19.1,1.0,0.0,0x5DB...a0,5,True
46497,6.1,180,140,2/2.1,0.6666666666666666,0xE54...0F  (5),665.0,29,23,41,INDIVIDUAL,115 (308.1 ETH),0 own 0%,1 own 0.6%,3 own 1.6%,4 own 3.5%,0.0,183.0,9455,36,68,-33.4131,2,2.1,INDIVIDUAL,5,115.0,308.1,ETH),0.0,0.0,1.0,0.6,3.0,1.6,4.0,3.5,0xC65...80,104,False
49382,7.1,238,234,0/0,0.6666666666666666,0xE54...0F  (16),434.0,53,46,1,INDIVIDUAL,107 (243.7 ETH),0 own 0%,1 own 0.6%,3 own 1.6%,2 own 1.7%,0.0,636.0,4063,23,64,-32.6915,0,0,INDIVIDUAL,16,107.0,243.7,ETH),0.0,0.0,1.0,0.6,3.0,1.6,2.0,1.7,0x808...ec,180,False
99807,7.3,1300,1032,0/0,0.2625,RENOUNCED (12),69.0,23,64,17,Mexc,202 (127.2 ETH),1 own 0.8%,1 own 0%,6 own 6%,1 own 0.8%,1.0,363.0,5602,30,100,-31.7244,0,0,RENOUNCED,12,202.0,127.2,ETH),1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,0xf64...a1,7,False
7712,2.5,20,0,30/36.9,0.0,0x4c0...14  (4),669.0,47,0,18,Kucoin,28 (35.3 ETH),0 own 0%,20 own 21.7%,2 own 2.5%,0 own 0%,0.0,154.0,18807,68,86,161.4555,30,36.9,INDIVIDUAL,4,28.0,35.3,ETH),0.0,0.0,20.0,21.7,2.0,2.5,0.0,0.0,0x15d...b8,42,True
7712,2.5,26,0,30/36.9,0.0,0x4c0...14  (4),669.0,47,0,18,Kucoin,28 (35.3 ETH),0 own 0%,20 own 21.7%,2 own 2.5%,0 own 0%,0.0,254.0,3418,23,64,104.5643,30,36.9,INDIVIDUAL,4,28.0,35.3,ETH),0.0,0.0,20.0,21.7,2.0,2.5,0.0,0.0,0x808...ec,180,True
44596,4.3,79,44,3/5.4,0.6,0x2DB...3D  (14),150.0,38,78,20,Coinbase,37 (59.9 ETH),0 own 0%,0 own 0%,2 own 3.9%,0 own 0%,0.0,408.0,9733,18,100,-36.4435,3,5.4,INDIVIDUAL,14,37.0,59.9,ETH),0.0,0.0,0.0,0.0,2.0,3.9,0.0,0.0,0x0bA...70,28,False
18591,3.5,11,6,4/6.5,0.686084142394822,RENOUNCED (25),95.0,21602,21601,21600,INDIVIDUAL,60 (275.3 ETH),0 own 0%,4 own 4.1%,1 own 0.5%,1 own 0.5%,7.0,181.0,4744,23,92,-30.8502,4,6.5,RENOUNCED,25,60.0,275.3,ETH),0.0,0.0,4.0,4.1,1.0,0.5,1.0,0.5,0x985...86,13,False
137455,8.6,,1037,0/0,0.2625,RENOUNCED (12),69.0,30,71,17,Mexc,214 (127.6 ETH),1 own 0.8%,1 own 0%,6 own 6%,1 own 0.8%,1.0,364.0,3999,15,100,-30.9942,0,0,RENOUNCED,12,214.0,127.6,ETH),1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,0x342...a3,9,False
12213,2.6,46,17,0/0,0.0,RENOUNCED (7),905.0,29,27,48,FixedFloat,28 (589.0 ETH),0 own 0%,0 own 0%,0 own 0%,2 own 2.2%,0.0,90.0,7978,16,93,-31.1043,0,0,RENOUNCED,7,28.0,589.0,ETH),0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,0xB23...09,44,False
36808,4.1,87,36,20/25.8,0.23076923076923078,0x670...3B  (12),3995.0,52,6,20,INDIVIDUAL,70 (63.0 ETH),1 own 1.2%,19 own 17.7%,0 own 0%,0 own 0%,1.0,369.0,5351,13,100,120.0938,20,25.8,INDIVIDUAL,12,70.0,63.0,ETH),1.0,1.2,19.0,17.7,0.0,0.0,0.0,0.0,passionisthefuelforsuccess.eth,4,True
14053,2.4,409,424,0/3.1,0.44731182795698926,RENOUNCED (16),279.0,12,60,3,Binance,124 (35.0 ETH),0 own 0%,9 own 2.4%,1 own 0%,0 own 0%,2.0,91.0,3031,10,90,-30.4478,0,3.1,RENOUNCED,16,124.0,35.0,ETH),0.0,0.0,9.0,2.4,1.0,0.0,0.0,0.0,0xAe6...03,98,False
41492,8.6,584,421,0/0,0.8571428571428571,UNKNOWN (8),207.0,59,58,4320,FixedFloat,104 (360.0 ETH),1 own 0.7%,0 own 0%,4 own 2.5%,3 own 4.2%,0.0,364.0,6671,37,74,-30.0945,0,0,UNKNOWN,8,104.0,360.0,ETH),1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,0xd2f...E7,392,False
4819,1.6,20,0,15/48,0.7857142857142857,0x2ee...fc  (3),653.0,3,2,1,Binance,20 (39.0 ETH),0 own 0%,12 own 20.2%,0 own 0%,0 own 0%,0.0,54.0,10281,36,85,-38.0557,15,48,INDIVIDUAL,3,20.0,39.0,ETH),0.0,0.0,12.0,20.2,0.0,0.0,0.0,0.0,0x07b...43,125,False
234576,26.7,,59,0/0,0.6363636363636364,RENOUNCED (38),0.0,17282,12982,44640,INDIVIDUAL,280 (35.0 ETH),1 own 0.3%,0 own 0%,13 own 9.9%,0 own 0%,1.0,1310.0,6373,15,100,-30.9349,0,0,RENOUNCED,38,280.0,35.0,ETH),1.0,0.3,0.0,0.0,13.0,9.9,0.0,0.0,0xB1a...bE,4,False
36594,8.1,591,425,0/0,0.8571428571428571,UNKNOWN (8),207.0,60,59,4320,FixedFloat,112 (362.3 ETH),1 own 0.7%,0 own 0%,4 own 2.5%,3 own 4.2%,0.0,91.0,10383,37,85,102.7044,0,0,UNKNOWN,8,112.0,362.3,ETH),1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,0x07b...43,124,True
15941,2.1,19,0,30/61.7,0.8333333333333334,0x89f...62  (11),1713.0,15,0,9,Binance,7 (1.1 ETH),0 own 0%,18 own 18.3%,1 own 1%,0 own 0%,7.0,109.0,19967,56,59,-55.3094,30,61.7,INDIVIDUAL,11,7.0,1.1,ETH),0.0,0.0,18.0,18.3,1.0,1.0,0.0,0.0,0x030...9E,96,False
11447,3.3,25,0,20/53.2,0.6838709677419355,0xcF1...18  (5),723.0,42,0,7,tsunamitreasury.eth,27 (14.6 ETH),0 own 0%,22 own 25.4%,0 own 0%,0 own 0%,0.0,145.0,3053,22,64,108.4965,20,53.2,INDIVIDUAL,5,27.0,14.6,ETH),0.0,0.0,22.0,25.4,0.0,0.0,0.0,0.0,0x808...ec,182,True
40589,4.7,57,4,15/25.5,0.0,0x780...0a  (6),3724.0,22,11,43,Coinbase,39 (55.6 ETH),0 own 0%,3 own 2.4%,0 own 0%,0 own 0%,1.0,109.0,3196,22,65,128.197,15,25.5,INDIVIDUAL,6,39.0,55.6,ETH),0.0,0.0,3.0,2.4,0.0,0.0,0.0,0.0,0x808...ec,184,True
32745,4.4,27,0,0/3.9,0.6,0xEdf...b6  (5),2336.0,13,0,15,FixedFloat,30 (35.9 ETH),0 own 0%,27 own 32%,1 own 1%,0 own 0%,2.0,109.0,19588,55,61,-31.0455,0,3.9,INDIVIDUAL,5,30.0,35.9,ETH),0.0,0.0,27.0,32.0,1.0,1.0,0.0,0.0,0x030...9E,99,False
14038,2.8,39,0,24/31.8,0.5247524752475248,0xF39...A3  (32),361.0,3,0,725760,Binance,39 (76.1 ETH),0 own 0%,34 own 37.1%,0 own 0%,1 own 2.3%,0.0,565.0,51277,31,90,101.6394,24,31.8,INDIVIDUAL,32,39.0,76.1,ETH),0.0,0.0,34.0,37.1,0.0,0.0,1.0,2.3,⚡⚡⚡⚡⚡⚡zeuscallz⚡⚡⚡⚡⚡⚡.eth,30,True
31260,4.3,104,38,0/3.8,0.6,0xEdf...b6  (6),4436.0,17,4,19,FixedFloat,84 (52.4 ETH),0 own 0%,14 own 16.1%,1 own 1%,0 own 0%,2.0,546.0,3794,28,100,112.3317,0,3.8,INDIVIDUAL,6,84.0,52.4,ETH),0.0,0.0,14.0,16.1,1.0,1.0,0.0,0.0,0x3dF...47,26,True
18833,3.2,68,10,24/32.9,0.5247524752475248,0xF39...A3  (32),1611.0,7,3,725760,Binance,61 (92.5 ETH),0 own 0%,32 own 32.5%,0 own 0%,1 own 2.3%,0.0,91.0,10664,37,84,-68.0763,24,32.9,INDIVIDUAL,32,61.0,92.5,ETH),0.0,0.0,32.0,32.5,0.0,0.0,1.0,2.3,0x07b...43,127,False
118712,5.7,,14,2/29.9,0.8333333333333334,0x89f...62  (15),6184.0,47,31,9,Binance,80 (112.1 ETH),0 own 0%,13 own 12.3%,4 own 1.3%,2 own 1.3%,8.0,218.0,4546,20,100,100.6658,2,29.9,INDIVIDUAL,15,80.0,112.1,ETH),0.0,0.0,13.0,12.3,4.0,1.3,2.0,1.3,insidddoooooor.eth,13,True
6891,1.6,6,0,0/0,0.21052631578947367,RENOUNCED (12),0.0,51858,51858,51840,Binance,24 (16.9 ETH),0 own 0%,1 own 1.4%,0 own 0%,0 own 0%,0.0,182.0,5527,19,83,102.9274,0,0,RENOUNCED,12,24.0,16.9,ETH),0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0xb88...07,6,True
430797,28.4,,600,0/0,0.8571428571428571,UNKNOWN (8),207.0,24,23,4320,FixedFloat,252 (392.9 ETH),1 own 0.7%,0 own 0%,4 own 2.5%,3 own 4.2%,0.0,1001.0,3334,24,92,-39.0813,0,0,UNKNOWN,8,252.0,392.9,ETH),1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,0xB95...16,48,False
267452,22.9,,835,0/0,0.8571428571428571,UNKNOWN (8),207.0,57,56,4320,FixedFloat,292 (1021.8 ETH),1 own 0.7%,0 own 0%,3 own 2.3%,5 own 5.8%,0.0,364.0,4389,11,95,-30.2672,0,0,UNKNOWN,8,292.0,1021.8,ETH),1.0,0.7,0.0,0.0,3.0,2.3,5.0,5.8,0xc05...89,37,False
114113,8.0,,8,15/33.3,0.0,0x780...0a  (6),4080.0,35,25,57,Coinbase,61 (105.5 ETH),0 own 0%,3 own 2.4%,2 own 0.5%,0 own 0%,1.0,182.0,5641,23,100,-30.6911,15,33.3,INDIVIDUAL,6,61.0,105.5,ETH),0.0,0.0,3.0,2.4,2.0,0.5,0.0,0.0,0xA3F...4e,3,False
52002,9.3,54,4,0/19.9,0.0,0xAf9...7e  (4),753.0,11,1,11,Binance,61 (85.8 ETH),0 own 0%,3 own 31.8%,1 own 2.5%,1 own 2.3%,0.0,91.0,3131,5,100,-30.5958,0,19.9,INDIVIDUAL,4,61.0,85.8,ETH),0.0,0.0,3.0,31.8,1.0,2.5,1.0,2.3,0x321...1f,5,False
34650,4.4,114,39,1/16.6,0.5247524752475248,RENOUNCED (39),2751.0,13,10,725760,Binance,71 (63.8 ETH),0 own 0%,28 own 38.2%,0 own 0%,0 own 0%,0.0,364.0,6722,21,92,104.5963,1,16.6,RENOUNCED,39,71.0,63.8,ETH),0.0,0.0,28.0,38.2,0.0,0.0,0.0,0.0,0x1d8...4f,106,True
8020,2.1,51,9,5/4.8,0.6666666666666666,0xbD1...7C  (11),858.0,24,18,29,Kucoin,45 (204.0 ETH),0 own 0%,1 own 0.3%,0 own 0%,2 own 9.1%,0.0,91.0,10568,38,84,101.2125,5,4.8,INDIVIDUAL,11,45.0,204.0,ETH),0.0,0.0,1.0,0.3,0.0,0.0,2.0,9.1,0x07b...43,127,True
4275,1.5,13,0,15/29.5,0.9230769230769231,0xD9E...65  (103),291.0,13,0,652320,Coinbase,14 (14.4 ETH),0 own 0%,10 own 14.4%,0 own 0%,0 own 0%,0.0,91.0,7296,38,74,120.6234,15,29.5,INDIVIDUAL,103,14.0,14.4,ETH),0.0,0.0,10.0,14.4,0.0,0.0,0.0,0.0,0xd2f...E7,393,True
24698,5.8,178,116,0/0,0.5406162464985994,RENOUNCED (44),30.0,11529,49,11520,Binance,65 (15.9 ETH),0 own 0%,0 own 0%,11 own 20.4%,0 own 0%,27.0,364.0,11407,41,91,104.2341,0,0,RENOUNCED,44,65.0,15.9,ETH),0.0,0.0,0.0,0.0,11.0,20.4,0.0,0.0,0xF7F...d1,34,True
62843,6.1,272,156,0/3.2,0.6,RENOUNCED (9),14016.0,37,24,39,FixedFloat,208 (40.4 ETH),0 own 0%,4 own 4.7%,2 own 1.2%,0 own 0%,2.0,182.0,68848,18,100,109.4269,0,3.2,RENOUNCED,9,208.0,40.4,ETH),0.0,0.0,4.0,4.7,2.0,1.2,0.0,0.0,0xfaf...d8,7,True
11286,2.2,28,4,0/3,0.44635193133047213,RENOUNCED (10),773.0,35,32,1,Kucoin,24 (12.5 ETH),0 own 0%,5 own 7.6%,0 own 0%,0 own 0%,1.0,182.0,8370,12,88,-36.7594,0,3,RENOUNCED,10,24.0,12.5,ETH),0.0,0.0,5.0,7.6,0.0,0.0,0.0,0.0,0x302...41,26,False
149286,9.5,,239,0/0,0.6,RENOUNCED (10),13101.0,56,43,58,FixedFloat,251 (63.4 ETH),0 own 0%,4 own 3.9%,2 own 1.2%,0 own 0%,2.0,91.0,3040,10,90,-32.2338,0,0,RENOUNCED,10,251.0,63.4,ETH),0.0,0.0,4.0,3.9,2.0,1.2,0.0,0.0,0xAe6...03,97,False
100799,7.8,,793,6/5.7,0.0,RENOUNCED (15),27.0,31,16,1440,Mexc,183 (29.9 ETH),0 own 0%,2 own 0.6%,3 own 0.9%,0 own 0%,1.0,528.0,5802,14,100,101.7324,6,5.7,RENOUNCED,15,183.0,29.9,ETH),0.0,0.0,2.0,0.6,3.0,0.9,0.0,0.0,0x047...cC,20,True
28393,5.8,479,342,0/0,0.8571428571428571,UNKNOWN (5),0.0,26,25,18,Binance,102 (247.3 ETH),1 own 0.8%,1 own 2%,2 own 1.9%,3 own 5.9%,0.0,182.0,3667,34,90,114.3836,0,0,UNKNOWN,5,102.0,247.3,ETH),1.0,0.8,1.0,2.0,2.0,1.9,3.0,5.9,loyalwhale.eth,31,True
52546,5.4,155,55,1/1,0.5247524752475248,RENOUNCED (39),2751.0,22,19,725760,Binance,97 (85.3 ETH),0 own 0%,25 own 30.3%,0 own 0%,0 own 0%,0.0,91.0,3716,16,97,101.315,1,1,RENOUNCED,39,97.0,85.3,ETH),0.0,0.0,25.0,30.3,0.0,0.0,0.0,0.0,0x61d...D4,77,True
128297,8.9,,363,0/0,0.6,RENOUNCED (12),13103.0,20,7,1,FixedFloat,290 (47.5 ETH),1 own 0.3%,3 own 3.1%,7 own 5%,0 own 0%,3.0,109.0,3040,10,90,-30.0662,0,0,RENOUNCED,12,290.0,47.5,ETH),1.0,0.3,3.0,3.1,7.0,5.0,0.0,0.0,0xAe6...03,98,False
217143,11.0,,924,1/1.3,1.0,RENOUNCED (19),264.0,24,72,17,Binance,388 (100.4 ETH),9 own 9%,0 own 0%,9 own 7.6%,1 own 1.9%,4.0,2186.0,15442,37,100,102.7578,1,1.3,RENOUNCED,19,388.0,100.4,ETH),9.0,9.0,0.0,0.0,9.0,7.6,1.0,1.9,0x0C9...73,3,True
43710,8.6,199,88,0/15.9,0.0,0xAf9...7e  (7),724.0,55,45,12,Binance,122 (43.2 ETH),0 own 0%,0 own 0%,2 own 0.7%,0 own 0%,0.0,91.0,4481,28,100,-30.175,0,15.9,INDIVIDUAL,7,122.0,43.2,ETH),0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0x19B...F4,13,False
2991,1.3,9,0,25/47.4,0.7857142857142857,0xA9a...05  (4),705.0,13,0,55,Kucoin,10 (12.4 ETH),2 own 3%,9 own 12.7%,2 own 3%,0 own 0%,0.0,109.0,19423,56,59,-33.643,25,47.4,INDIVIDUAL,4,10.0,12.4,ETH),2.0,3.0,9.0,12.7,2.0,3.0,0.0,0.0,0x030...9E,101,False
6863,1.8,22,0,0/0,0.7153846153846154,0x675...11  (4),3510.0,15,1,1440,INDIVIDUAL,25 (72.4 ETH),0 own 0%,8 own 13.6%,1 own 1%,1 own 1.9%,0.0,109.0,19334,56,60,-68.2371,0,0,INDIVIDUAL,4,25.0,72.4,ETH),0.0,0.0,8.0,13.6,1.0,1.0,1.0,1.9,0x030...9E,102,False
199367,19.8,,869,0/0,0.8571428571428571,UNKNOWN (8),207.0,62,61,4320,FixedFloat,282 (402.2 ETH),1 own 0.7%,0 own 0%,4 own 2.4%,3 own 4.2%,0.0,546.0,4142,7,100,-30.1316,0,0,UNKNOWN,8,282.0,402.2,ETH),1.0,0.7,0.0,0.0,4.0,2.4,3.0,4.2,0xb46...82,60,False
26116,3.6,108,19,0/0,0.7153846153846154,0x675...11  (4),3512.0,17,3,1440,INDIVIDUAL,68 (112.9 ETH),0 own 0%,6 own 9.7%,4 own 2.9%,0 own 0%,0.0,182.0,10898,45,93,-38.3206,0,0,INDIVIDUAL,4,68.0,112.9,ETH),0.0,0.0,6.0,9.7,4.0,2.9,0.0,0.0,0x62D...df,44,False
7324,1.9,47,0,30/42.3,0.684931506849315,0x9DF...9a  (7),613.0,14,1,2,Binance,44 (62.0 ETH),0 own 0%,27 own 15.4%,0 own 0%,1 own 0.6%,0.0,109.0,19213,56,59,-52.0039,30,42.3,INDIVIDUAL,7,44.0,62.0,ETH),0.0,0.0,27.0,15.4,0.0,0.0,1.0,0.6,0x030...9E,103,False
13598,2.3,28,3,0/5.2,0.30618892508143325,0x01b...Be  (5),768.0,8,1,1440,Binance,25 (34.5 ETH),0 own 0%,12 own 21.4%,0 own 0%,1 own 0%,1.0,91.0,6298,37,100,-35.2983,0,5.2,INDIVIDUAL,5,25.0,34.5,ETH),0.0,0.0,12.0,21.4,0.0,0.0,1.0,0.0,0xdC4...d6,8,False
13124,2.7,58,3,15/29.3,0.9230769230769231,0xD9E...65  (103),291.0,17,3,652320,Coinbase,51 (135.3 ETH),0 own 0%,10 own 14.4%,1 own 0.9%,2 own 1.2%,0.0,306.0,3083,34,50,105.8742,15,29.3,INDIVIDUAL,103,51.0,135.3,ETH),0.0,0.0,10.0,14.4,1.0,0.9,2.0,1.2,0x4E0...F5,6,True
58738,5.5,141,33,0/0,0.7153846153846154,0x675...11  (5),3510.0,19,5,1440,INDIVIDUAL,80 (331.6 ETH),0 own 0%,3 own 3.8%,2 own 2.4%,2 own 2.7%,0.0,109.0,3150,16,67,112.2311,0,0,INDIVIDUAL,5,80.0,331.6,ETH),0.0,0.0,3.0,3.8,2.0,2.4,2.0,2.7,0x198...5b,9,True
58638,7.5,202,120,0/0,0.1,RENOUNCED (14),188.0,40,36,49,INDIVIDUAL,97 (359.3 ETH),0 own 0%,6 own 3.8%,1 own 0.5%,4 own 7.8%,0.0,182.0,4392,22,59,-30.5029,0,0,RENOUNCED,14,97.0,359.3,ETH),0.0,0.0,6.0,3.8,1.0,0.5,4.0,7.8,0x796...20,86,False
49355,5.6,654,458,0/0,0.6,RENOUNCED (12),13112.0,35,22,1,FixedFloat,277 (38.9 ETH),1 own 0.3%,2 own 1.5%,5 own 2.3%,0 own 0%,3.0,547.0,3212,29,100,-31.8669,0,0,RENOUNCED,12,277.0,38.9,ETH),1.0,0.3,2.0,1.5,5.0,2.3,0.0,0.0,0x3dF...47,27,False
22838,3.0,60,19,0/6.3,0.30618892508143325,RENOUNCED (8),1728.0,12,5,1440,Binance,52 (47.2 ETH),0 own 0%,10 own 17.5%,0 own 0%,0 own 0%,1.0,182.0,10704,45,93,-30.7275,0,6.3,RENOUNCED,8,52.0,47.2,ETH),0.0,0.0,10.0,17.5,0.0,0.0,0.0,0.0,0x62D...df,45,False
3276,1.8,0,0,0/0,0.9663865546218487,0xb37...7D  (19),0.0,53,0,23040,INDIVIDUAL,,,,,,1.0,91.0,9284,40,57,132.6086,0,0,INDIVIDUAL,19,,,,,,,,,,,,0x2C0...5c,14,True
176601,10.1,,178,1/3.3,0.5247524752475248,RENOUNCED (42),1651.0,2,58,725760,Binance,221 (86.2 ETH),0 own 0%,20 own 22.8%,1 own 0.3%,0 own 0%,0.0,182.0,68801,18,100,-38.4143,1,3.3,RENOUNCED,42,221.0,86.2,ETH),0.0,0.0,20.0,22.8,1.0,0.3,0.0,0.0,0xfaf...d8,9,False
33828,4.6,685,500,0/0,0.6,RENOUNCED (12),13113.0,42,29,1,FixedFloat,252 (53.7 ETH),1 own 0.3%,2 own 1.5%,4 own 2.2%,0 own 0%,3.0,89.0,26619,21,100,106.3539,0,0,RENOUNCED,12,252.0,53.7,ETH),1.0,0.3,2.0,1.5,4.0,2.2,0.0,0.0,joebiden.eth,17,True
390370,34.4,,63,0/0,0.6363636363636364,RENOUNCED (38),0.0,17283,14400,44640,INDIVIDUAL,290 (35.2 ETH),1 own 0.3%,0 own 0%,14 own 10.2%,0 own 0%,1.0,911.0,5447,4,100,-31.8798,0,0,RENOUNCED,38,290.0,35.2,ETH),1.0,0.3,0.0,0.0,14.0,10.2,0.0,0.0,0x777...3e,12,False
46741,6.1,106,95,4/14.3,0.0,0x4c0...14  (19),630.0,39,51,19,Kucoin,108 (95.0 ETH),0 own 0%,8 own 9.8%,4 own 2.1%,0 own 0%,5.0,364.0,4199,32,100,-31.8435,4,14.3,INDIVIDUAL,19,108.0,95.0,ETH),0.0,0.0,8.0,9.8,4.0,2.1,0.0,0.0,0x93C...82,64,False
39213,4.6,1346,1061,0/0,0.2625,RENOUNCED (14),4759.0,43,12,12,Binance,203 (292.9 ETH),1 own 0.6%,0 own 0%,3 own 0.9%,2 own 1.4%,2.0,638.0,7730,28,100,-31.5254,0,0,RENOUNCED,14,203.0,292.9,ETH),1.0,0.6,0.0,0.0,3.0,0.9,2.0,1.4,0xadB...71,26,False
40204,4.1,121,55,0/4.8,0.30618892508143325,RENOUNCED (8),5551.0,19,12,1440,Binance,96 (58.2 ETH),0 own 0%,7 own 12%,0 own 0%,0 own 0%,1.0,365.0,12729,26,91,-30.7068,0,4.8,RENOUNCED,8,96.0,58.2,ETH),0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0xAf7...ce,58,False
6529,1.8,2,0,0/0,0.5418994413407822,RENOUNCED (43),1634.0,3,0,43200,Mexc,3 (11.9 ETH),0 own 0%,1 own 32.1%,0 own 0%,0 own 0%,0.0,274.0,15753,65,85,-46.1074,0,0,RENOUNCED,43,3.0,11.9,ETH),0.0,0.0,1.0,32.1,0.0,0.0,0.0,0.0,0x941...83,106,False
29846,3.8,99,14,0/44.5,0.684931506849315,0x9DF...9a  (26),3063.0,24,10,2,Binance,105 (130.4 ETH),0 own 0%,26 own 14.9%,4 own 1.9%,1 own 0.6%,14.0,182.0,4522,31,98,103.594,0,44.5,INDIVIDUAL,26,105.0,130.4,ETH),0.0,0.0,26.0,14.9,4.0,1.9,1.0,0.6,0x6a8...28,129,True
106313,14.6,,1052,0/0,0.8571428571428571,UNKNOWN (8),207.0,62,61,4320,FixedFloat,247 (970.3 ETH),1 own 0.7%,0 own 0%,3 own 2.3%,4 own 5.5%,0.0,182.0,4225,15,100,103.8181,0,0,UNKNOWN,8,247.0,970.3,ETH),1.0,0.7,0.0,0.0,3.0,2.3,4.0,5.5,0x342...a3,13,True
5034,1.5,15,4,0/0,0.5418994413407822,RENOUNCED (44),1632.0,3,1,43200,Mexc,10 (76.8 ETH),0 own 0%,1 own 16.1%,0 own 0%,2 own 3.3%,0.0,182.0,6748,37,74,105.5403,0,0,RENOUNCED,44,10.0,76.8,ETH),0.0,0.0,1.0,16.1,0.0,0.0,2.0,3.3,0xd2f...E7,393,True
38479,3.3,165,71,2/1.9,0.8333333333333334,RENOUNCED (20),13734.0,54,39,10,Binance,86 (120.8 ETH),0 own 0%,9 own 7.3%,2 own 0.2%,2 own 1.3%,8.0,91.0,6084,38,100,117.596,2,1.9,RENOUNCED,20,86.0,120.8,ETH),0.0,0.0,9.0,7.3,2.0,0.2,2.0,1.3,0xdC4...d6,7,True
3446,1.6,6,0,5/29.9,0.6666666666666666,0xcf1...7D  (4),2549.0,2,0,18720,Kucoin,8 (8.6 ETH),0 own 0%,6 own 5.2%,0 own 0%,0 own 0%,0.0,62.0,6625,61,100,-30.9744,5,29.9,INDIVIDUAL,4,8.0,8.6,ETH),0.0,0.0,6.0,5.2,0.0,0.0,0.0,0.0,0x08A...f5,3,False
60171,5.0,265,135,0/3.9,0.30618892508143325,RENOUNCED (10),9436.0,32,25,1440,Binance,173 (72.9 ETH),0 own 0%,4 own 6.6%,1 own 1.7%,0 own 0%,2.0,548.0,5339,48,100,141.4194,0,3.9,RENOUNCED,10,173.0,72.9,ETH),0.0,0.0,4.0,6.6,1.0,1.7,0.0,0.0,charylz.eth,3,True
5097,1.9,28,0,5/29.9,0.6666666666666666,0xcf1...7D  (5),2548.0,5,3,18720,Kucoin,28 (36.9 ETH),0 own 0%,6 own 5.2%,0 own 0%,0 own 0%,0.0,56.0,13640,23,95,-33.2691,5,29.9,INDIVIDUAL,5,28.0,36.9,ETH),0.0,0.0,6.0,5.2,0.0,0.0,0.0,0.0,0xDB9...2E,111,False
83225,7.0,543,324,1/1,0.5247524752475248,RENOUNCED (42),1654.0,40,37,725760,Binance,222 (60.1 ETH),0 own 0%,17 own 19.1%,1 own 0.3%,0 own 0%,0.0,731.0,5721,19,89,-33.4145,1,1,RENOUNCED,42,222.0,60.1,ETH),0.0,0.0,17.0,19.1,1.0,0.3,0.0,0.0,0xB34...dA,152,False
4966,1.7,36,0,30/32,0.2727272727272727,0xB12...d0  (5),205.0,9,0,13,Mexc,,,,,,0.0,47.0,6416,39,100,-64.3445,30,32,INDIVIDUAL,5,,,,,,,,,,,,0xdC4...d6,9,False
6361,1.9,47,0,30/32.3,0.2727272727272727,0xB12...d0  (5),205.0,9,0,13,Mexc,56 (35.5 ETH),23 own 15%,35 own 22.2%,2 own 1.4%,0 own 0%,0.0,246.0,5010,26,88,-42.5844,30,32.3,INDIVIDUAL,5,56.0,35.5,ETH),23.0,15.0,35.0,22.2,2.0,1.4,0.0,0.0,0xdda...30,56,False
27011,3.6,360,201,0/0,0.4418604651162791,RENOUNCED (11),7228.0,44,22,49,Binance,170 (225.9 ETH),11 own 18.3%,9 own 17.8%,2 own 0.4%,2 own 2.4%,2.0,100.0,5471,12,95,-31.4617,0,0,RENOUNCED,11,170.0,225.9,ETH),11.0,18.3,9.0,17.8,2.0,0.4,2.0,2.4,0⃣7⃣.eth,19,False
12983,2.4,88,59,0/0,0.5736040609137056,RENOUNCED (9),4138.0,17,14,16,Coinbase,49 (45.3 ETH),0 own 0%,11 own 18.3%,0 own 0%,0 own 0%,1.0,36.0,3417,16,100,124.25,0,0,RENOUNCED,9,49.0,45.3,ETH),0.0,0.0,11.0,18.3,0.0,0.0,0.0,0.0,0xc13...2f,6,True
