,pair_age,init_market_cap,scams,funding_time,ape_score,liquidity,market_cap,contract_age,sell,airdrops,time_of_day,worth,buy,max_transmit,honeypot,safu_score,wallet,amount,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holders_qty,holders_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,status_100K,status_10K,status_50K,status_Above,printed
279,20,33494.0,0.44731182795698926,1,24,4.2,43862,31,206.0,2.0,51835.0,7027,286.0,,134,100,13443,221,0,3,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,32.6,0.0,0.0,12.0,4.8,3.0,0.6,0.0,0.0,29,0.0,0.0,1.0,0.0,True
280,574573,,0.6666666666666666,574560,24,5.2,28776,574574,3.0,1.0,49870.0,0,10.0,,8,100,4761,184,0,0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,68.1,0.0,0.0,0.0,0.0,5.0,0.1,1.0,0.2,10,0.0,0.0,1.0,0.0,False
281,28,386725.0,0.7777777777777778,14400,15,62.5,236019,14417,218.0,1.0,41311.0,250,,,62,100,3408,370,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,103.9,1.0,0.6,0.0,0.0,4.0,4.0,1.0,0.6,8,0.0,0.0,0.0,1.0,False
282,53,8709.0,1.0,15,34,7.7,113824,64,530.0,4.0,52267.0,268,,2.44,186,100,3763,924,1,1.3,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,100.9,8.0,8.8,0.0,0.0,12.0,14.3,1.0,1.9,14,0.0,0.0,0.0,1.0,True
283,55,22507.0,0.6,23,22,5.4,60377,39,454.0,1.0,48544.0,6027,582.0,,137,100,7985,732,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,38.7,1.0,0.4,2.0,3.2,4.0,0.4,0.0,0.0,18,1.0,0.0,0.0,0.0,False
284,0,,0.7857142857142857,21,22,1.1,2220,10,28.0,0.0,53191.0,665,16.0,,,92,8969,77,1.0000000000000009,1.7144852439327174,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,2.0,6.5,0.0,0.0,0.0,0.0,13,0.0,1.0,0.0,0.0,True
285,54,17336.0,0.26582278481012656,15,32,6.6,83625,73,981.0,1.0,52801.0,70,1217.0,,144,94,4622,554,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,132.6,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,16,1.0,0.0,0.0,0.0,True
286,19,,0.5421348314606742,11520,18,4.1,12864,11527,7.0,27.0,52502.0,511,10.0,,3,79,16290,184,0,0,41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.7,0.0,0.0,0.0,0.0,12.0,21.2,1.0,0.0,52,0.0,0.0,1.0,0.0,True
287,69,8709.0,1.0,15,34,10.9,227004,21,554.0,4.0,53215.0,268,,5.6,204,94,4695,184,1,1.4,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,108.3,8.0,8.8,0.0,0.0,13.0,14.4,1.0,1.9,83,0.0,0.0,0.0,1.0,True
288,71,17336.0,0.26582278481012656,16,22,4.1,31357,31,1010.0,1.0,53807.0,70,1249.0,,145,100,7922,366,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,121.3,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,18,0.0,0.0,1.0,0.0,False
289,18,8709.0,1.0,15,32,15.6,453830,29,602.0,4.0,53702.0,268,,12.49,252,100,4079,923,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,105.6,8.0,8.8,0.0,0.0,13.0,14.4,1.0,1.9,14,0.0,0.0,0.0,1.0,False
290,3,,0.875,7,16,2.3,7676,6,1.0,0.0,54122.0,850,13.0,,12,38,3004,369,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.7,0.0,0.0,3.0,0.2,0.0,0.0,1.0,0.0,45,0.0,1.0,0.0,0.0,False
291,59,,0.5421348314606742,11520,16,9.2,64064,11527,47.0,27.0,53939.0,494,101.0,,44,97,3752,184,0,0,43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,92.2,1.0,0.0,0.0,0.0,13.0,21.2,1.0,2.5,78,1.0,0.0,0.0,0.0,False
292,21,56137.0,0.44731182795698926,8,29,5.4,61417,51,299.0,4.0,52006.0,1115,448.0,,130,100,3619,368,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,53.2,0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,61,1.0,0.0,0.0,0.0,False
293,52,,0.0,1440,13,23.8,314257,62,218.0,6.0,45202.0,19,,,98,100,3307,556,3,3,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,145.0,105.3,2.0,1.9,1.0,1.0,13.0,9.6,1.0,1.0,4,0.0,0.0,0.0,1.0,False
294,0,,0.23076923076923078,20,58,2.8,16895,47,0.0,0.0,54266.0,546,36.0,0.2,36,58,20879,110,20,23.8,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,52.7,3.0,3.8,32.0,36.7,0.0,0.0,1.0,1.6,91,0.0,0.0,1.0,0.0,False
295,27,8709.0,1.0,15,31,13.8,351500,38,680.0,4.0,54236.0,268,,9.84,311,100,3149,922,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,93.0,9.0,9.0,0.0,0.0,13.0,12.8,1.0,1.9,14,0.0,0.0,0.0,1.0,False
296,44,5179.0,0.7265625,16,30,6.4,70752,49,284.0,1.0,54642.0,0,422.0,,125,100,7175,1291,0,0,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,133.8,0.0,0.0,1.0,0.7,1.0,0.6,0.0,0.0,12,1.0,0.0,0.0,0.0,True
297,56,9653.0,0.8571428571428571,16,17,7.3,46241,57,266.0,0.0,55198.0,0,388.0,,93,81,14918,553,0,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,261.7,1.0,0.8,1.0,2.0,3.0,2.5,3.0,5.4,27,0.0,0.0,1.0,0.0,True
298,52,249371.0,0.0,2880,17,45.8,195084,1441,628.0,8.0,49915.0,748,,,178,94,8175,184,0,0,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,239.4,0.0,0.0,4.0,0.2,18.0,6.3,1.0,0.7,16,0.0,0.0,0.0,1.0,False
299,14,,0.7402912621359223,6,6,2.0,7560,18,5.0,0.0,55603.0,1674,28.0,,23,20,4922,36,0,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.2,0.0,0.0,0.0,0.0,6.0,19.1,1.0,0.0,5,0.0,1.0,0.0,0.0,True
300,23,5070.0,0.6666666666666666,41,36,6.1,46497,29,140.0,0.0,55681.0,665,180.0,0.27,106,68,9455,183,2,2.1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,308.1,0.0,0.0,1.0,0.6,3.0,1.6,4.0,3.5,104,0.0,0.0,1.0,0.0,False
301,46,5070.0,0.6666666666666666,1,23,7.1,49382,53,234.0,0.0,57072.0,434,238.0,,91,64,4063,636,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,243.7,0.0,0.0,1.0,0.6,3.0,1.6,2.0,1.7,180,0.0,0.0,1.0,0.0,False
302,64,17336.0,0.2625,17,30,7.3,99807,23,1032.0,1.0,56970.0,69,1300.0,,164,100,5602,363,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,127.2,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,7,1.0,0.0,0.0,0.0,False
303,0,,0.0,18,68,2.5,7712,47,0.0,0.0,57382.0,669,20.0,0.07,20,86,18807,154,30,36.9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,35.3,0.0,0.0,20.0,21.7,2.0,2.5,0.0,0.0,42,0.0,1.0,0.0,0.0,True
304,0,,0.0,18,23,2.5,7712,47,0.0,0.0,57391.0,669,26.0,0.07,20,64,3418,254,30,36.9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,35.3,0.0,0.0,20.0,21.7,2.0,2.5,0.0,0.0,180,0.0,1.0,0.0,0.0,True
305,78,7708.0,0.6,20,18,4.3,44596,38,44.0,0.0,41870.0,150,79.0,0.55,34,100,9733,408,3,5.4,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.9,0.0,0.0,0.0,0.0,2.0,3.9,0.0,0.0,28,0.0,0.0,1.0,0.0,False
306,21601,1916.0,0.686084142394822,21600,23,3.5,18591,21602,6.0,7.0,56904.0,95,11.0,,81,92,4744,181,4,6.5,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.3,0.0,0.0,4.0,4.1,1.0,0.5,1.0,0.5,13,0.0,0.0,1.0,0.0,False
307,71,17336.0,0.2625,17,15,8.6,137455,30,1037.0,1.0,57379.0,69,,,176,100,3999,364,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,214.0,127.6,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,9,0.0,0.0,0.0,1.0,False
308,27,,0.0,48,16,2.6,12213,29,17.0,0.0,57805.0,905,46.0,8.12,23,93,7978,90,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,44,0.0,0.0,1.0,0.0,False
309,6,16895.0,0.23076923076923078,20,13,4.1,36808,52,36.0,1.0,54597.0,3995,87.0,,66,100,5351,369,20,25.8,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,63.0,1.0,1.2,19.0,17.7,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,True
310,60,33494.0,0.44731182795698926,3,10,2.4,14053,12,424.0,2.0,57787.0,279,409.0,,119,90,3031,91,0,3.1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,35.0,0.0,0.0,9.0,2.4,1.0,0.0,0.0,0.0,98,0.0,0.0,1.0,0.0,False
311,58,5553.0,0.8571428571428571,4320,37,8.6,41492,59,421.0,0.0,58181.0,207,584.0,,96,74,6671,364,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,360.0,1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,392,0.0,0.0,1.0,0.0,False
312,2,3890.0,0.7857142857142857,1,36,1.6,4819,3,0.0,0.0,58298.0,653,20.0,0.06,20,85,10281,54,15,48,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.0,0.0,0.0,12.0,20.2,0.0,0.0,0.0,0.0,125,0.0,1.0,0.0,0.0,False
313,12982,103638.0,0.6363636363636364,44640,15,26.7,234576,17282,59.0,1.0,56487.0,0,,,215,100,6373,1310,0,0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,35.0,1.0,0.3,0.0,0.0,13.0,9.9,0.0,0.0,4,0.0,0.0,0.0,1.0,False
314,59,5553.0,0.8571428571428571,4320,37,8.1,36594,60,425.0,0.0,58235.0,207,591.0,,104,85,10383,91,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,362.3,1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,124,0.0,0.0,1.0,0.0,True
315,0,,0.8333333333333334,9,56,2.1,15941,15,0.0,7.0,58491.00000000001,1713,19.0,0.04,,59,19967,109,30,61.7,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1,0.0,0.0,18.0,18.3,1.0,1.0,0.0,0.0,96,0.0,0.0,1.0,0.0,False
316,0,,0.6838709677419355,7,22,3.3,11447,42,0.0,0.0,58244.0,723,25.0,0.09,22,64,3053,145,20,53.2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,14.6,0.0,0.0,22.0,25.4,0.0,0.0,0.0,0.0,182,0.0,0.0,1.0,0.0,True
317,11,,0.0,43,22,4.7,40589,22,4.0,1.0,59870.00000000001,3724,57.0,0.24,36,65,3196,109,15,25.5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,55.6,0.0,0.0,3.0,2.4,0.0,0.0,0.0,0.0,184,0.0,0.0,1.0,0.0,True
318,0,,0.6,15,55,4.4,32745,13,0.0,2.0,60324.00000000001,2336,27.0,0.15,20,61,19588,109,0,3.9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.9,0.0,0.0,27.0,32.0,1.0,1.0,0.0,0.0,99,0.0,0.0,1.0,0.0,False
319,0,,0.5247524752475248,725760,31,2.8,14038,3,0.0,0.0,61094.00000000001,361,39.0,0.22,,90,51277,565,24,31.8,32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,76.1,0.0,0.0,34.0,37.1,0.0,0.0,1.0,2.3,30,0.0,0.0,1.0,0.0,True
320,4,32745.0,0.6,19,28,4.3,31260,17,38.0,2.0,60574.00000000001,4436,104.0,,79,100,3794,546,0,3.8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,52.4,0.0,0.0,14.0,16.1,1.0,1.0,0.0,0.0,26,0.0,0.0,1.0,0.0,True
321,3,14038.0,0.5247524752475248,725760,37,3.2,18833,7,10.0,0.0,61317.00000000001,1611,68.0,0.35,13,84,10664,91,24,32.9,32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,92.5,0.0,0.0,32.0,32.5,0.0,0.0,1.0,2.3,127,0.0,0.0,1.0,0.0,False
322,31,15941.0,0.8333333333333334,9,20,5.7,118712,47,14.0,8.0,60396.00000000001,6184,,1.7,70,100,4546,218,2,29.9,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,112.1,0.0,0.0,13.0,12.3,4.0,1.3,2.0,1.3,13,0.0,0.0,0.0,1.0,True
323,51858,,0.21052631578947367,51840,19,1.6,6891,51858,0.0,0.0,61461.00000000001,0,6.0,,25,83,5527,182,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.9,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,True
324,23,5553.0,0.8571428571428571,4320,24,28.4,430797,24,600.0,0.0,59600.00000000001,207,,,214,92,3334,1001,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,392.9,1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,48,0.0,0.0,0.0,1.0,False
325,56,5553.0,0.8571428571428571,4320,11,22.9,267452,57,835.0,0.0,61593.00000000001,207,,,240,95,4389,364,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1021.8,1.0,0.7,0.0,0.0,3.0,2.3,5.0,5.8,37,0.0,0.0,0.0,1.0,False
326,25,40589.0,0.0,57,23,8.0,114113,35,8.0,1.0,60697.00000000001,4080,,0.69,57,100,5641,182,15,33.3,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,105.5,0.0,0.0,3.0,2.4,2.0,0.5,0.0,0.0,3,0.0,0.0,0.0,1.0,False
327,1,,0.0,11,5,9.3,52002,11,4.0,0.0,61401.00000000001,753,54.0,,50,100,3131,91,0,19.9,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,85.8,0.0,0.0,3.0,31.8,1.0,2.5,1.0,2.3,5,1.0,0.0,0.0,0.0,False
328,10,14038.0,0.5247524752475248,725760,21,4.4,34650,13,39.0,0.0,61719.00000000001,2751,114.0,,52,92,6722,364,1,16.6,39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,63.8,0.0,0.0,28.0,38.2,0.0,0.0,0.0,0.0,106,0.0,0.0,1.0,0.0,True
329,18,3626.0,0.6666666666666666,29,38,2.1,8020,24,9.0,0.0,62023.00000000001,858,51.0,,42,84,10568,91,5,4.8,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,204.0,0.0,0.0,1.0,0.3,0.0,0.0,2.0,9.1,127,0.0,1.0,0.0,0.0,True
330,0,,0.9230769230769231,652320,38,1.5,4275,13,0.0,0.0,62462.00000000001,291,13.0,0.05,13,74,7296,91,15,29.5,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.4,0.0,0.0,10.0,14.4,0.0,0.0,0.0,0.0,393,0.0,1.0,0.0,0.0,True
331,49,64064.0,0.5406162464985994,11520,41,5.8,24698,11529,116.0,27.0,60441.00000000001,30,178.0,,30,91,11407,364,0,0,44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.9,0.0,0.0,0.0,0.0,11.0,20.4,0.0,0.0,34,0.0,0.0,1.0,0.0,True
332,24,31260.0,0.6,39,18,6.1,62843,37,156.0,2.0,61758.00000000001,14016,272.0,,182,100,68848,182,0,3.2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,40.4,0.0,0.0,4.0,4.7,2.0,1.2,0.0,0.0,7,1.0,0.0,0.0,0.0,True
333,32,,0.44635193133047213,1,12,2.2,11286,35,4.0,1.0,62929.00000000001,773,28.0,,23,88,8370,182,0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,12.5,0.0,0.0,5.0,7.6,0.0,0.0,0.0,0.0,26,0.0,0.0,1.0,0.0,False
334,43,31260.0,0.6,58,10,9.5,149286,56,239.0,2.0,62899.00000000001,13101,,,202,90,3040,91,0,0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,63.4,0.0,0.0,4.0,3.9,2.0,1.2,0.0,0.0,97,0.0,0.0,0.0,1.0,False
335,16,5037.0,0.0,1440,14,7.8,100799,31,793.0,1.0,62191.00000000001,27,,,149,100,5802,528,6,5.7,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,29.9,0.0,0.0,2.0,0.6,3.0,0.9,0.0,0.0,20,0.0,0.0,0.0,1.0,True
336,25,9653.0,0.8571428571428571,18,34,5.8,28393,26,342.0,0.0,60411.00000000001,0,479.0,,91,90,3667,182,0,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,247.3,1.0,0.8,1.0,2.0,2.0,1.9,3.0,5.9,31,0.0,0.0,1.0,0.0,True
337,19,14038.0,0.5247524752475248,725760,16,5.4,52546,22,55.0,0.0,62221.00000000001,2751,155.0,,76,97,3716,91,1,1,39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,85.3,0.0,0.0,25.0,30.3,0.0,0.0,0.0,0.0,77,1.0,0.0,0.0,0.0,True
338,7,31260.0,0.6,1,10,8.9,128297,20,363.0,3.0,64303.00000000001,13103,,,230,90,3040,109,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,47.5,1.0,0.3,3.0,3.1,7.0,5.0,0.0,0.0,98,0.0,0.0,0.0,1.0,False
339,72,8709.0,1.0,17,37,11.0,217143,24,924.0,4.0,60489.00000000001,264,,5.33,328,100,15442,2186,1,1.3,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,100.4,9.0,9.0,0.0,0.0,9.0,7.6,1.0,1.9,3,0.0,0.0,0.0,1.0,True
340,45,52002.0,0.0,12,28,8.6,43710,55,88.0,0.0,64038.00000000001,724,199.0,,118,100,4481,91,0,15.9,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,43.2,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,13,0.0,0.0,1.0,0.0,False
341,0,,0.7857142857142857,55,56,1.3,2991,13,0.0,0.0,64815.00000000001,705,9.0,0.03,7,59,19423,109,25,47.4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,12.4,2.0,3.0,9.0,12.7,2.0,3.0,0.0,0.0,101,0.0,1.0,0.0,0.0,False
342,1,,0.7153846153846154,1440,56,1.8,6863,15,0.0,0.0,64852.00000000001,3510,22.0,0.07,22,60,19334,109,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,72.4,0.0,0.0,8.0,13.6,1.0,1.0,1.0,1.9,102,0.0,1.0,0.0,0.0,False
343,61,5553.0,0.8571428571428571,4320,7,19.8,199367,62,869.0,0.0,61890.00000000001,207,,,234,100,4142,546,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,402.2,1.0,0.7,0.0,0.0,4.0,2.4,3.0,4.2,60,0.0,0.0,0.0,1.0,False
344,3,6863.0,0.7153846153846154,1440,45,3.6,26116,17,19.0,0.0,64981.00000000001,3512,108.0,0.31,63,93,10898,182,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,112.9,0.0,0.0,6.0,9.7,4.0,2.9,0.0,0.0,44,0.0,0.0,1.0,0.0,False
345,1,,0.684931506849315,2,56,1.9,7324,14,0.0,0.0,65200.00000000001,613,47.0,0.04,,59,19213,109,30,42.3,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,62.0,0.0,0.0,27.0,15.4,0.0,0.0,1.0,0.6,103,0.0,1.0,0.0,0.0,False
346,1,,0.30618892508143325,1440,37,2.3,13598,8,3.0,1.0,65158.00000000001,768,28.0,0.17,23,100,6298,91,0,5.2,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.5,0.0,0.0,12.0,21.4,0.0,0.0,1.0,0.0,8,0.0,0.0,1.0,0.0,False
347,3,4275.0,0.9230769230769231,652320,34,2.7,13124,17,3.0,0.0,62663.00000000001,291,58.0,0.14,48,50,3083,306,15,29.3,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,135.3,0.0,0.0,10.0,14.4,1.0,0.9,2.0,1.2,6,0.0,0.0,1.0,0.0,True
348,5,6863.0,0.7153846153846154,1440,16,5.5,58738,19,33.0,0.0,65119.00000000001,3510,141.0,0.73,75,67,3150,109,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,331.6,0.0,0.0,3.0,3.8,2.0,2.4,2.0,2.7,9,1.0,0.0,0.0,0.0,True
