mcap,liquidity,buy,sell,scams,worth,contract_age,pair_age,funding_time,airdrops,amount,wallet,ape_score,safu_score,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holds_qty,holds_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,printed
267452,22.9,,835.0,0.8571428571428571,207.0,57,56,4320,0.0,364.0,4389,11,95,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1021.8,1.0,0.7,0.0,0.0,3.0,2.3,5.0,5.8,37,False
114113,8.0,,8.0,0.0,4080.0,35,25,57,1.0,182.0,5641,23,100,15,33.3,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,105.5,0.0,0.0,3.0,2.4,2.0,0.5,0.0,0.0,3,False
52002,9.3,54.0,4.0,0.0,753.0,11,1,11,0.0,91.0,3131,5,100,0,19.9,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,85.8,0.0,0.0,3.0,31.8,1.0,2.5,1.0,2.3,5,False
34650,4.4,114.0,39.0,0.5247524752475248,2751.0,13,10,725760,0.0,364.0,6722,21,92,1,16.6,39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,63.8,0.0,0.0,28.0,38.2,0.0,0.0,0.0,0.0,106,True
8020,2.1,51.0,9.0,0.6666666666666666,858.0,24,18,29,0.0,91.0,10568,38,84,5,4.8,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,204.0,0.0,0.0,1.0,0.3,0.0,0.0,2.0,9.1,127,True
4275,1.5,13.0,0.0,0.9230769230769231,291.0,13,0,652320,0.0,91.0,7296,38,74,15,29.5,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.4,0.0,0.0,10.0,14.4,0.0,0.0,0.0,0.0,393,True
24698,5.8,178.0,116.0,0.5406162464985994,30.0,11529,49,11520,27.0,364.0,11407,41,91,0,0,44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.9,0.0,0.0,0.0,0.0,11.0,20.4,0.0,0.0,34,True
62843,6.1,272.0,156.0,0.6,14016.0,37,24,39,2.0,182.0,68848,18,100,0,3.2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,40.4,0.0,0.0,4.0,4.7,2.0,1.2,0.0,0.0,7,True
11286,2.2,28.0,4.0,0.44635193133047213,773.0,35,32,1,1.0,182.0,8370,12,88,0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,12.5,0.0,0.0,5.0,7.6,0.0,0.0,0.0,0.0,26,False
149286,9.5,,239.0,0.6,13101.0,56,43,58,2.0,91.0,3040,10,90,0,0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,63.4,0.0,0.0,4.0,3.9,2.0,1.2,0.0,0.0,97,False
100799,7.8,,793.0,0.0,27.0,31,16,1440,1.0,528.0,5802,14,100,6,5.7,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,29.9,0.0,0.0,2.0,0.6,3.0,0.9,0.0,0.0,20,True
28393,5.8,479.0,342.0,0.8571428571428571,0.0,26,25,18,0.0,182.0,3667,34,90,0,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,247.3,1.0,0.8,1.0,2.0,2.0,1.9,3.0,5.9,31,True
52546,5.4,155.0,55.0,0.5247524752475248,2751.0,22,19,725760,0.0,91.0,3716,16,97,1,1,39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,85.3,0.0,0.0,25.0,30.3,0.0,0.0,0.0,0.0,77,True
128297,8.9,,363.0,0.6,13103.0,20,7,1,3.0,109.0,3040,10,90,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,47.5,1.0,0.3,3.0,3.1,7.0,5.0,0.0,0.0,98,False
217143,11.0,,924.0,1.0,264.0,24,72,17,4.0,2186.0,15442,37,100,1,1.3,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,100.4,9.0,9.0,0.0,0.0,9.0,7.6,1.0,1.9,3,True
43710,8.6,199.0,88.0,0.0,724.0,55,45,12,0.0,91.0,4481,28,100,0,15.9,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,43.2,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,13,False
2991,1.3,9.0,0.0,0.7857142857142857,705.0,13,0,55,0.0,109.0,19423,56,59,25,47.4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,12.4,2.0,3.0,9.0,12.7,2.0,3.0,0.0,0.0,101,False
6863,1.8,22.0,0.0,0.7153846153846154,3510.0,15,1,1440,0.0,109.0,19334,56,60,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,72.4,0.0,0.0,8.0,13.6,1.0,1.0,1.0,1.9,102,False
199367,19.8,,869.0,0.8571428571428571,207.0,62,61,4320,0.0,546.0,4142,7,100,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,402.2,1.0,0.7,0.0,0.0,4.0,2.4,3.0,4.2,60,False
26116,3.6,108.0,19.0,0.7153846153846154,3512.0,17,3,1440,0.0,182.0,10898,45,93,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,112.9,0.0,0.0,6.0,9.7,4.0,2.9,0.0,0.0,44,False
7324,1.9,47.0,0.0,0.684931506849315,613.0,14,1,2,0.0,109.0,19213,56,59,30,42.3,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,62.0,0.0,0.0,27.0,15.4,0.0,0.0,1.0,0.6,103,False
13598,2.3,28.0,3.0,0.30618892508143325,768.0,8,1,1440,1.0,91.0,6298,37,100,0,5.2,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.5,0.0,0.0,12.0,21.4,0.0,0.0,1.0,0.0,8,False
13124,2.7,58.0,3.0,0.9230769230769231,291.0,17,3,652320,0.0,306.0,3083,34,50,15,29.3,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,135.3,0.0,0.0,10.0,14.4,1.0,0.9,2.0,1.2,6,True
58738,5.5,141.0,33.0,0.7153846153846154,3510.0,19,5,1440,0.0,109.0,3150,16,67,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,331.6,0.0,0.0,3.0,3.8,2.0,2.4,2.0,2.7,9,True
58638,7.5,202.0,120.0,0.1,188.0,40,36,49,0.0,182.0,4392,22,59,0,0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,359.3,0.0,0.0,6.0,3.8,1.0,0.5,4.0,7.8,86,False
49355,5.6,654.0,458.0,0.6,13112.0,35,22,1,3.0,547.0,3212,29,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,38.9,1.0,0.3,2.0,1.5,5.0,2.3,0.0,0.0,27,False
22838,3.0,60.0,19.0,0.30618892508143325,1728.0,12,5,1440,1.0,182.0,10704,45,93,0,6.3,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.2,0.0,0.0,10.0,17.5,0.0,0.0,0.0,0.0,45,False
176601,10.1,,178.0,0.5247524752475248,1651.0,2,58,725760,0.0,182.0,68801,18,100,1,3.3,42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,86.2,0.0,0.0,20.0,22.8,1.0,0.3,0.0,0.0,9,False
33828,4.6,685.0,500.0,0.6,13113.0,42,29,1,3.0,89.0,26619,21,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,53.7,1.0,0.3,2.0,1.5,4.0,2.2,0.0,0.0,17,True
390370,34.4,,63.0,0.6363636363636364,0.0,17283,14400,44640,1.0,911.0,5447,4,100,0,0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,35.2,1.0,0.3,0.0,0.0,14.0,10.2,0.0,0.0,12,False
46741,6.1,106.0,95.0,0.0,630.0,39,51,19,5.0,364.0,4199,32,100,4,14.3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,95.0,0.0,0.0,8.0,9.8,4.0,2.1,0.0,0.0,64,False
39213,4.6,1346.0,1061.0,0.2625,4759.0,43,12,12,2.0,638.0,7730,28,100,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,292.9,1.0,0.6,0.0,0.0,3.0,0.9,2.0,1.4,26,False
40204,4.1,121.0,55.0,0.30618892508143325,5551.0,19,12,1440,1.0,365.0,12729,26,91,0,4.8,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,58.2,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,58,False
6529,1.8,2.0,0.0,0.5418994413407822,1634.0,3,0,43200,0.0,274.0,15753,65,85,0,0,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.9,0.0,0.0,1.0,32.1,0.0,0.0,0.0,0.0,106,False
29846,3.8,99.0,14.0,0.684931506849315,3063.0,24,10,2,14.0,182.0,4522,31,98,0,44.5,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,130.4,0.0,0.0,26.0,14.9,4.0,1.9,1.0,0.6,129,True
106313,14.6,,1052.0,0.8571428571428571,207.0,62,61,4320,0.0,182.0,4225,15,100,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,970.3,1.0,0.7,0.0,0.0,3.0,2.3,4.0,5.5,13,True
5034,1.5,15.0,4.0,0.5418994413407822,1632.0,3,1,43200,0.0,182.0,6748,37,74,0,0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,76.8,0.0,0.0,1.0,16.1,0.0,0.0,2.0,3.3,393,True
38479,3.3,165.0,71.0,0.8333333333333334,13734.0,54,39,10,8.0,91.0,6084,38,100,2,1.9,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,120.8,0.0,0.0,9.0,7.3,2.0,0.2,2.0,1.3,7,True
3446,1.6,6.0,0.0,0.6666666666666666,2549.0,2,0,18720,0.0,62.0,6625,61,100,5,29.9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.6,0.0,0.0,6.0,5.2,0.0,0.0,0.0,0.0,3,False
60171,5.0,265.0,135.0,0.30618892508143325,9436.0,32,25,1440,2.0,548.0,5339,48,100,0,3.9,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,72.9,0.0,0.0,4.0,6.6,1.0,1.7,0.0,0.0,3,True
5097,1.9,28.0,0.0,0.6666666666666666,2548.0,5,3,18720,0.0,56.0,13640,23,95,5,29.9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,36.9,0.0,0.0,6.0,5.2,0.0,0.0,0.0,0.0,111,False
83225,7.0,543.0,324.0,0.5247524752475248,1654.0,40,37,725760,0.0,731.0,5721,19,89,1,1,42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,60.1,0.0,0.0,17.0,19.1,1.0,0.3,0.0,0.0,152,False
6361,1.9,47.0,0.0,0.2727272727272727,205.0,9,0,13,0.0,246.0,5010,26,88,30,32.3,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,35.5,23.0,15.0,35.0,22.2,2.0,1.4,0.0,0.0,56,False
27011,3.6,360.0,201.0,0.4418604651162791,7228.0,44,22,49,2.0,100.0,5471,12,95,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,225.9,11.0,18.3,9.0,17.8,2.0,0.4,2.0,2.4,19,False
12983,2.4,88.0,59.0,0.5736040609137056,4138.0,17,14,16,1.0,36.0,3417,16,100,0,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45.3,0.0,0.0,11.0,18.3,0.0,0.0,0.0,0.0,6,True
6285,1.7,102.0,85.0,0.6,5876.0,23,19,43200,1.0,183.0,3699,29,100,0,0,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.3,0.0,0.0,4.0,5.1,0.0,0.0,0.0,0.0,63,False
34450,4.0,371.0,204.0,0.4418604651162791,7229.0,46,24,52,2.0,109.0,4170,21,96,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,222.3,11.0,18.3,9.0,17.8,2.0,0.4,2.0,2.4,25,True
158637,12.4,,1186.0,0.2542372881355932,9712.0,7,56,4,0.0,3661.0,61630,29,100,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,409.0,399.3,1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,17,False
57318,5.4,149.0,37.0,0.5714285714285714,997.0,8,49,2,0.0,549.0,3836,12,100,1,1,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.0,21.5,0.0,0.0,4.0,1.2,1.0,0.9,0.0,0.0,20,False
10061,2.2,397.0,243.0,0.4409282700421941,7229.0,56,33,1,2.0,54.0,5365,12,95,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,283.2,2.0,0.4,0.0,0.0,2.0,0.4,2.0,1.8,19,False
113813,5.3,,1.0,0.0,4077.0,7,0,67680,29.0,183.0,5616,37,74,5,14.6,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,0.0,0.0,3.0,2.1,1.0,0.1,0.0,0.0,395,False
384732,12.7,,268.0,0.42105263157894735,534.0,60,53,3,4.0,91.0,3452,30,100,2,2,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,68.6,7.0,5.0,1.0,0.5,1.0,0.2,0.0,0.0,17,False
14375,2.7,72.0,6.0,0.6,673.0,30,22,1,0.0,109.0,19807,54,60,25,49.3,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,54.9,0.0,0.0,24.0,25.7,5.0,4.7,0.0,0.0,121,True
11573,2.2,90.0,90.0,0.4666666666666667,3422.0,40,22,44,1.0,366.0,17491,50,93,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.7,0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,118,False
30214,3.5,141.0,116.0,0.4666666666666667,3421.0,44,27,48,1.0,183.0,3591,38,100,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,34.5,0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,26,False
109280,5.3,,46.0,0.6,655.0,46,38,1,0.0,549.0,13683,11,100,2,2,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,52.8,0.0,0.0,17.0,20.5,5.0,4.6,0.0,0.0,55,False
12178,2.5,59.0,16.0,0.5636363636363636,4183.0,16,9,5760,1.0,183.0,12292,29,80,0,7.8,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,71.3,0.0,0.0,16.0,30.4,0.0,0.0,0.0,0.0,238,False
45349,4.8,272.0,110.0,0.0,2051.0,35,22,48,1.0,183.0,4145,21,82,1,1,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,66.3,0.0,0.0,16.0,10.4,4.0,2.1,0.0,0.0,22,False
47434,4.4,148.0,119.0,0.4666666666666667,3421.0,45,27,49,1.0,91.0,7924,1,75,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,37.4,0.0,0.0,3.0,3.0,1.0,0.4,0.0,0.0,4,False
349045,27.1,,1397.0,0.8571428571428571,208.0,22,20,4320,0.0,1830.0,27181,19,100,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,905.4,1.0,0.7,0.0,0.0,4.0,2.4,3.0,4.5,21,False
19554,3.2,217.0,184.0,0.6493506493506493,637.0,8,54,1,0.0,183.0,8986,25,100,1,1.1,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,95.1,0.0,0.0,5.0,6.4,2.0,1.6,1.0,0.9,40,False
724604,18.9,,1959.0,0.4409282700421941,35295.0,17,7,3,4.0,457.0,3386,13,100,2,2.8,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,283.0,1.0,0.2,8.0,1.2,8.0,0.2,2.0,1.8,10,True
61738,5.1,244.0,176.0,0.4666666666666667,3421.0,53,36,58,1.0,146.0,5513,8,100,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,124.3,1.0,0.6,3.0,3.0,4.0,1.2,1.0,0.6,10,True
85366,4.7,199.0,74.0,0.6,655.0,49,42,1,0.0,549.0,5415,17,100,2,2,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,57.6,0.0,0.0,16.0,19.5,4.0,4.1,0.0,0.0,14,True
22955,3.1,320.0,255.0,0.4666666666666667,3422.0,6,48,1,1.0,183.0,3403,35,100,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,128.0,1.0,0.6,2.0,2.0,4.0,1.2,1.0,0.6,27,False
165632,9.7,,367.0,0.4864864864864865,1692.0,49,40,23,0.0,384.0,4309,18,96,1,1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,31.0,0.0,0.0,0.0,0.0,4.0,6.4,0.0,0.0,28,False
29499,3.9,148.0,99.0,0.5,2674.0,41,36,2,0.0,317.0,3664,24,79,2,2,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,48.6,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,19,True
372735,13.6,,2139.0,0.4409282700421941,37116.0,48,37,4,4.0,36.0,6920,14,91,2,2.7,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,294.1,1.0,0.2,6.0,0.8,8.0,0.2,2.0,1.8,33,False
34768,4.2,111.0,42.0,0.5636363636363636,4183.0,22,15,5760,1.0,457.0,11975,24,96,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,74.8,0.0,0.0,15.0,27.1,0.0,0.0,0.0,0.0,56,True
192107,7.2,,161.0,0.6,655.0,13,5,2,0.0,0.0,3005,23,92,2,2,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,56.5,1.0,0.2,13.0,15.3,6.0,3.9,0.0,0.0,72,False
503912,15.8,,2205.0,0.44,37827.0,5,53,4,4.0,183.0,4172,11,100,2,2.3,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,254.7,1.0,0.2,6.0,0.8,11.0,0.5,1.0,0.8,6,False
589803,18.8,,1608.0,1.0,266.0,23,71,23,4.0,915.0,5942,28,75,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,92.9,9.0,9.0,0.0,0.0,10.0,7.6,1.0,1.2,24,False
178172,7.0,,199.0,0.6,642.0,27,20,2,3.0,366.0,7594,13,90,2,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,55.1,1.0,0.2,13.0,15.1,7.0,4.8,0.0,0.0,31,False
17043,2.7,365.0,312.0,0.4666666666666667,3423.0,17,59,1,1.0,457.0,4180,11,100,0,0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,123.4,1.0,0.7,2.0,2.0,3.0,1.1,1.0,0.7,8,True
28293,3.4,157.0,52.0,0.25,5091.0,30,14,1440,1.0,366.0,3562,23,96,0,5.6,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,33.9,0.0,0.0,54.0,32.3,28.0,8.8,0.0,0.0,27,False
108394,5.5,,228.0,0.6,643.0,37,29,2,3.0,916.0,3127,31,87,2,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,52.0,1.0,0.2,13.0,14.8,7.0,4.8,0.0,0.0,30,False
492534,17.3,,1689.0,1.0,266.0,81,71,1440,4.0,2198.0,5950,29,91,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,99.8,10.0,9.1,0.0,0.0,11.0,7.7,1.0,1.2,22,False
18299,3.0,180.0,116.0,0.5,2962.0,19,14,2,0.0,219.0,12475,33,92,2,1.9,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,47.2,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,76,False
9331,2.1,29.0,0.0,0.7857142857142857,1208.0,5,1,1,0.0,243.0,5809,16,100,25,45,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,95.4,0.0,0.0,5.0,7.3,0.0,0.0,0.0,0.0,4,True
85492,6.6,1092.0,843.0,0.5,134.0,37,30,1440,4.0,915.0,7676,35,99,0,0,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,36.7,1.0,0.3,0.0,0.0,5.0,1.2,0.0,0.0,67,True
31112,2.7,41.0,6.0,0.0,212.0,20,12,2,3.0,337.0,6154,13,100,5,41.3,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,62.2,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,3,False
39542,4.2,138.0,53.0,0.45435684647302904,6092.0,35,23,1440,6.0,219.0,19077,28,100,0,0,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,39.2,0.0,0.0,9.0,15.5,2.0,2.0,0.0,0.0,31,False
